"gene","logFC","FDR","add_variable","time","data_name"
"SCO2212",-0.449273551,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2236",-0.249106206,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2236",-0.5824134,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2236",0.223334447,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2236",-0.045990194,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2237",0.084293044,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2237",0.029291302,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2237",-0.344336437,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2237",0.021935065,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2237",-0.145779343,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2237",-0.328779685,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2374",-0.035052813,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2374",0.118665761,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2374",1.144612597,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2374",1.630333877,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2390",-0.092928295,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2390",-0.949432517,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2390",0.147929246,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2390",0.296931872,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2390",0.275973126,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2452",0.051320374,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2452",-0.077690618,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2452",-0.50836533,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2452",0.159433636,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2452",-0.131558455,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2452",-0.375629704,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2495",0.580777883,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2495",-0.268815564,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2495",-0.028344924,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2495",-0.708755761,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2495",-0.462339188,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2495",0.039618906,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2523",0.134015453,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2523",-0.165802313,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2523",-0.18139864,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2523",-0.084628297,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2523",0.337706099,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2523",0.04708659,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2527",0.160864903,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2527",-0.006645912,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2527",-0.403578832,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2527",0.090141439,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2527",0.446379874,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2527",0.251386969,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2530",-0.072778937,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2530",-0.306502973,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2530",-0.967585615,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2530",0.24849519,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2530",0.443716576,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2530",0.039934269,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2531",0.21832599,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2531",-0.191355859,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2531",-0.247355126,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2531",0.016734714,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2531",-0.015557814,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2531",-0.04223578,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2540",0.120136116,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2540",-0.220139058,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2540",0.098636219,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2540",0.147756846,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2549",0.130313448,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2549",0.084813235,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2549",-0.184236374,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2549",0.09585347,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2549",0.414894779,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2549",0.305744503,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2563",0.058732738,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2563",-0.116830991,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2563",-0.389272618,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2563",0.249165479,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2563",0.001518248,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2563",-0.06924845,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2565",-0.012268249,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2565",-1.102417036,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2565",-2.385349269,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2565",-0.119885476,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2565",-1.580978894,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2565",-1.891662188,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2573",0.113254327,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2573",-0.195099927,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2573",-0.154064963,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2573",-0.314143287,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2573",0.022055271,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2573",-0.12165959,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2576",0.374421541,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2576",0.072484321,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2576",-0.035552617,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2576",0.330868476,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2576",0.186778352,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2576",-0.100988821,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2590",0.074564776,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2590",0.585893016,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2590",0.986172728,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2590",-0.195080714,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2590",-0.268460432,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2593",0.1967286,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2593",0.579770784,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2593",-0.358074657,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2593",0.19223854,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2620",-0.282464551,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2620",0.078416554,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2620",0.011472413,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2620",-0.050727117,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2620",0.445235504,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2620",0.214204203,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2684",0.058532164,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2684",-0.35709518,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2684",-0.876073333,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2684",0.028719589,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2684",-0.278440762,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2684",-0.461660384,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2704",-1.186051756,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2704",-1.775075665,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2704",-0.511205496,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2704",-1.254230563,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2716",0.003143718,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2716",-1.566456942,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2716",-2.367195383,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2716",0.299141646,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2716",0.170918602,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2716",-0.114817678,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2717",-0.050098688,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2717",-1.661119682,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2717",-2.708498089,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2717",-0.045568997,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2717",-0.134287712,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2717",-0.468988934,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2718",-0.103973645,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2718",-0.445692797,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2718",-0.941663316,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2718",-0.018803646,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2718",0.52134008,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2718",0.302870392,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2719",-0.108198211,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2719",-0.181638073,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2719",-0.689101739,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2719",0.078196342,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2719",0.427270503,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2719",0.115587556,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2758",-0.177448328,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2758",-1.239603793,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2758",0.49529915,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2758",-0.157312977,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2783",0.364364943,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2783",-0.100010423,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2783",-0.098439186,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2783",0.105795804,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2870",0.349535718,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2870",-0.020916716,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2870",-0.127054307,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2870",0.430321466,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2870",0.079122261,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2870",0.038350383,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2924",0.042214822,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2924",-0.856024492,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2924",-0.915668766,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2924",-0.127568568,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2924",-0.217117434,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2924",-0.932355292,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2939",0.245072628,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2939",0.018046969,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2939",-0.11976073,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2939",0.181661508,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2939",0.313355062,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2939",0.30614026,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2944",-0.03511766,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2944",-1.368989067,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2944",-2.418878067,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2944",-0.292715207,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2944",-1.174867528,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2944",-1.505307848,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2959",-0.081228891,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2959",-0.257833651,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2959",-0.883481323,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2959",-0.065826296,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2959",-0.177714458,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2959",-0.481833573,0,"whiHvsWT",48,"whiAH_scoe"
"SCO2971",0.098931881,0,"whiAvsWT",18,"whiAH_scoe"
"SCO2971",0.447963651,0,"whiAvsWT",36,"whiAH_scoe"
"SCO2971",0.524665029,0,"whiAvsWT",48,"whiAH_scoe"
"SCO2971",0.110925535,0,"whiHvsWT",18,"whiAH_scoe"
"SCO2971",0.124551663,0,"whiHvsWT",36,"whiAH_scoe"
"SCO2971",0.264339694,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3034",0.151221716,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3034",-0.008378426,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3034",-0.427062187,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3034",0.130191334,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3034",-0.262220046,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3040",0.130501482,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3040",-0.106938271,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3040",-0.066949019,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3040",0.107889954,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3040",0.147418615,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3040",0.356357984,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3113",0.370801782,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3113",0.484670081,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3113",1.037614387,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3113",-0.028837293,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3113",0.656771848,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3113",0.930818266,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3136",0.114973621,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3136",-0.030772285,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3136",-0.100743809,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3136",0.096887355,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3136",-0.027566711,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3136",-0.044881275,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3156",-0.785845389,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3156",0.106076434,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3161",0.080707119,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3161",0.04412835,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3161",-0.079056675,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3161",0.09885503,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3161",0.012746473,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3161",-0.11221402,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3169",0.048138423,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3169",-0.222821356,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3169",-0.785618201,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3169",-0.058103535,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3169",-0.203420812,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3169",-0.232032644,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3182",-0.083537363,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3182",0.093702164,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3182",-0.006827627,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3182",0.066958662,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3182",0.493309975,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3191",0.172719126,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3191",-0.04887654,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3191",-0.140467563,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3191",0.161939571,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3191",-0.022804836,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3191",-0.050316404,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3288",0.465643824,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3288",-0.017569984,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3288",-0.045962702,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3288",0.279271054,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3288",-0.004943897,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3288",0.078704034,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3311",-0.055683333,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3311",-0.838710451,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3311",-1.047178286,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3311",0.031003769,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3311",-0.800330469,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3311",-1.059715083,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3324",0.292970571,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3324",0.032199401,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3324",-0.01122641,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3324",0.196654221,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3324",0.102554646,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3324",0.132723606,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3349",0.44447992,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3349",-0.076466871,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3349",0.005368573,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3349",0.26060081,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3349",0.061351332,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3349",0.033915384,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3357",-0.032035898,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3357",0.546048285,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3357",0.838201107,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3357",-0.093989427,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3357",0.37563665,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3357",0.301197145,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3375",0.067102139,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3375",0.774620942,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3375",0.50982568,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3378",-0.06543262,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3378",-0.304167377,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3378",-0.883100875,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3378",-0.093603136,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3378",-0.525955196,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3378",-0.913853682,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3379",-0.806607587,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3379",-0.753661032,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3379",0.055423664,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3379",-0.503231464,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3400",0.042707946,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3400",0.308619964,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3400",0.286780969,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3400",0.056037263,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3405",0.244367357,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3405",-0.202255639,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3405",-0.433115173,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3405",-0.022824961,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3405",0.135215352,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3405",-0.243727,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3409",-0.106700711,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3409",0.057487935,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3409",0.243491427,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3409",0.145361756,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3409",0.266060203,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3409",0.11264063,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3444",0.284613025,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3444",0.724253101,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3444",1.542455887,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3444",-0.208570151,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3444",-0.163459861,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3444",0.039039325,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3505",-0.099828377,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3505",-0.426667721,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3505",-0.617283105,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3505",0.086967067,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3505",-0.054258123,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3505",-0.061121345,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3514",0.396543541,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3514",-0.122059676,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3514",0.00689132,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3514",0.436422791,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3514",0.035730691,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3515",0.138899084,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3515",-0.438341048,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3515",-0.642104678,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3515",0.061254742,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3515",-0.085736987,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3515",-0.14808115,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3521",0.175051207,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3521",-0.080422325,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3521",-0.328521958,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3521",0.091331406,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3521",0.091130837,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3521",-0.004660395,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3538",0.313556264,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3538",-0.083210918,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3538",-0.019209447,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3538",0.394424912,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3538",0.009700915,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3538",-0.020343903,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3544",-0.093973746,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3544",-0.29909419,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3544",-0.435355607,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3544",0.048147463,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3544",0.006193243,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3544",-0.105061804,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3573",0.404366022,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3573",-0.444763473,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3573",0.358838138,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3573",-0.69656086,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3589",0.790840084,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3589",-0.408305639,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3589",-0.050170683,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3589",-0.242734414,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3594",-0.309050319,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3594",-0.253704119,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3594",-0.742201921,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3594",-0.037771903,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3594",0.142613841,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3596",1.457044946,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3596",0.21476097,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3596",-0.294445673,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3596",-0.324478479,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3596",-0.068326174,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3636",0.393641249,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3636",-0.072929553,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3636",-0.075166813,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3636",0.480284599,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3636",0.261178302,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3636",0.219293639,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3659",0.153060127,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3659",-0.23599062,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3659",-0.301171167,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3659",0.346967304,0,"whiHvsWT",18,"whiAH_scoe"
"SCO3659",-0.188438183,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3659",-0.05928316,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3750",0.087639378,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3750",-0.249069086,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3750",-0.615941312,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3750",0.185799255,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3750",0.111735631,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3754",0.243205292,0,"whiAvsWT",36,"whiAH_scoe"
"SCO3754",0.137778775,0,"whiAvsWT",48,"whiAH_scoe"
"SCO3754",0.236523211,0,"whiHvsWT",36,"whiAH_scoe"
"SCO3754",0.210944408,0,"whiHvsWT",48,"whiAH_scoe"
"SCO3776",0.199026529,0,"whiAvsWT",18,"whiAH_scoe"
"SCO3776",-0.451144517,0,"whiAvsWT",36,"whiAH_scoe"
