"gene","logFC","FDR","add_variable","time","data_name"
"SCO5653",1.84,0.0128,"DosdRvsM512",30,"osdr_2016"
"SCO5653",1.09,0.0128,"DosdRvsM512",42,"osdr_2016"
"SCO5653",1.59,0.0128,"DosdRvsM512",36,"osdr_2016"
"SCO5653",2,0.0128,"DosdRvsM512",54,"osdr_2016"
"SCO5654",1.21,0.005,"DosdRvsM512",24,"osdr_2016"
"SCO5654",2.07,0.005,"DosdRvsM512",30,"osdr_2016"
"SCO5654",1.26,0.005,"DosdRvsM512",42,"osdr_2016"
"SCO5654",1.62,0.005,"DosdRvsM512",36,"osdr_2016"
"SCO5654",2.15,0.005,"DosdRvsM512",54,"osdr_2016"
"SCO5672",1.3,0,"DosdRvsM512",24,"osdr_2016"
"SCO5672",4.18,0,"DosdRvsM512",30,"osdr_2016"
"SCO5672",1.26,0,"DosdRvsM512",42,"osdr_2016"
"SCO5672",2.69,0,"DosdRvsM512",36,"osdr_2016"
"SCO5672",3.44,0,"DosdRvsM512",54,"osdr_2016"
"SCO5724",0.39,0.0066,"DosdRvsM512",24,"osdr_2016"
"SCO5724",0.36,0.0066,"DosdRvsM512",30,"osdr_2016"
"SCO5724",0.63,0.0066,"DosdRvsM512",42,"osdr_2016"
"SCO5724",0.68,0.0066,"DosdRvsM512",36,"osdr_2016"
"SCO5724",0.34,0.0066,"DosdRvsM512",54,"osdr_2016"
"SCO5725",0.44,0.0031,"DosdRvsM512",24,"osdr_2016"
"SCO5725",0.29,0.0031,"DosdRvsM512",30,"osdr_2016"
"SCO5725",0.6,0.0031,"DosdRvsM512",42,"osdr_2016"
"SCO5725",0.78,0.0031,"DosdRvsM512",36,"osdr_2016"
"SCO5725",0.3,0.0031,"DosdRvsM512",54,"osdr_2016"
"SCO5729",0.59,0.0135,"DosdRvsM512",24,"osdr_2016"
"SCO5729",0.39,0.0135,"DosdRvsM512",30,"osdr_2016"
"SCO5729",0.61,0.0135,"DosdRvsM512",42,"osdr_2016"
"SCO5729",0.69,0.0135,"DosdRvsM512",36,"osdr_2016"
"SCO5729",0.43,0.0135,"DosdRvsM512",54,"osdr_2016"
"SCO5741",0.46,1.129,"DosdRvsM512",24,"osdr_2016"
"SCO5741",1.3,1.129,"DosdRvsM512",30,"osdr_2016"
"SCO5741",1.13,1.129,"DosdRvsM512",42,"osdr_2016"
"SCO5741",0.87,1.129,"DosdRvsM512",36,"osdr_2016"
"SCO5741",1.15,1.129,"DosdRvsM512",54,"osdr_2016"
"SCO5758",0.49,0.4542,"DosdRvsM512",24,"osdr_2016"
"SCO5758",0.95,0.4542,"DosdRvsM512",30,"osdr_2016"
"SCO5758",0.83,0.4542,"DosdRvsM512",42,"osdr_2016"
"SCO5758",0.79,0.4542,"DosdRvsM512",36,"osdr_2016"
"SCO5758",0.8,0.4542,"DosdRvsM512",54,"osdr_2016"
"SCO5771",0.39,0.0087,"DosdRvsM512",24,"osdr_2016"
"SCO5771",0.3,0.0087,"DosdRvsM512",30,"osdr_2016"
"SCO5771",1.12,0.0087,"DosdRvsM512",42,"osdr_2016"
"SCO5771",0.32,0.0087,"DosdRvsM512",36,"osdr_2016"
"SCO5771",0.25,0.0087,"DosdRvsM512",54,"osdr_2016"
"SCO5772",0.32,0.0034,"DosdRvsM512",24,"osdr_2016"
"SCO5772",0.34,0.0034,"DosdRvsM512",30,"osdr_2016"
"SCO5772",0.84,0.0034,"DosdRvsM512",42,"osdr_2016"
"SCO5772",0.36,0.0034,"DosdRvsM512",36,"osdr_2016"
"SCO5772",0.32,0.0034,"DosdRvsM512",54,"osdr_2016"
"SCO5777",0.68,0.0117,"DosdRvsM512",24,"osdr_2016"
"SCO5777",1.77,0.0117,"DosdRvsM512",30,"osdr_2016"
"SCO5777",1.04,0.0117,"DosdRvsM512",42,"osdr_2016"
"SCO5777",2.61,0.0117,"DosdRvsM512",36,"osdr_2016"
"SCO5777",1.46,0.0117,"DosdRvsM512",54,"osdr_2016"
"SCO5790",1.04,0.0073,"DosdRvsM512",24,"osdr_2016"
"SCO5790",1.78,0.0073,"DosdRvsM512",30,"osdr_2016"
"SCO5790",1.77,0.0073,"DosdRvsM512",42,"osdr_2016"
"SCO5790",1.42,0.0073,"DosdRvsM512",36,"osdr_2016"
"SCO5790",1.75,0.0073,"DosdRvsM512",54,"osdr_2016"
"SCO5809",0.49,0.5532,"DosdRvsM512",24,"osdr_2016"
"SCO5809",0.83,0.5532,"DosdRvsM512",30,"osdr_2016"
"SCO5809",0.86,0.5532,"DosdRvsM512",42,"osdr_2016"
"SCO5809",0.76,0.5532,"DosdRvsM512",36,"osdr_2016"
"SCO5809",0.89,0.5532,"DosdRvsM512",54,"osdr_2016"
"SCO5864",0.3,0.0035,"DosdRvsM512",24,"osdr_2016"
"SCO5864",0.68,0.0035,"DosdRvsM512",30,"osdr_2016"
"SCO5864",0.66,0.0035,"DosdRvsM512",42,"osdr_2016"
"SCO5864",0.44,0.0035,"DosdRvsM512",36,"osdr_2016"
"SCO5864",0.41,0.0035,"DosdRvsM512",54,"osdr_2016"
"SCO5877",0.75,0.0136,"DosdRvsM512",24,"osdr_2016"
"SCO5877",0.3,0.0136,"DosdRvsM512",30,"osdr_2016"
"SCO5877",0.83,0.0136,"DosdRvsM512",42,"osdr_2016"
"SCO5877",0.5,0.0136,"DosdRvsM512",36,"osdr_2016"
"SCO5877",0.4,0.0136,"DosdRvsM512",54,"osdr_2016"
"SCO5880",1.03,0.0806,"DosdRvsM512",24,"osdr_2016"
"SCO5880",0.44,0.0806,"DosdRvsM512",30,"osdr_2016"
"SCO5880",0.94,0.0806,"DosdRvsM512",42,"osdr_2016"
"SCO5880",0.71,0.0806,"DosdRvsM512",36,"osdr_2016"
"SCO5880",0.47,0.0806,"DosdRvsM512",54,"osdr_2016"
"SCO5885",1.02,0.1379,"DosdRvsM512",24,"osdr_2016"
"SCO5885",0.31,0.1379,"DosdRvsM512",30,"osdr_2016"
"SCO5885",0.88,0.1379,"DosdRvsM512",42,"osdr_2016"
"SCO5885",0.6,0.1379,"DosdRvsM512",36,"osdr_2016"
"SCO5885",0.74,0.1379,"DosdRvsM512",54,"osdr_2016"
"SCO5887",0.37,0.0765,"DosdRvsM512",24,"osdr_2016"
"SCO5887",0.99,0.0765,"DosdRvsM512",30,"osdr_2016"
"SCO5887",0.93,0.0765,"DosdRvsM512",42,"osdr_2016"
"SCO5887",0.46,0.0765,"DosdRvsM512",36,"osdr_2016"
"SCO5887",1.03,0.0765,"DosdRvsM512",54,"osdr_2016"
"SCO5889",1.22,0.0106,"DosdRvsM512",24,"osdr_2016"
"SCO5889",0.28,0.0106,"DosdRvsM512",30,"osdr_2016"
"SCO5889",0.73,0.0106,"DosdRvsM512",42,"osdr_2016"
"SCO5889",0.43,0.0106,"DosdRvsM512",36,"osdr_2016"
"SCO5889",0.44,0.0106,"DosdRvsM512",54,"osdr_2016"
"SCO5895",1.13,0.1493,"DosdRvsM512",24,"osdr_2016"
"SCO5895",0.48,0.1493,"DosdRvsM512",30,"osdr_2016"
"SCO5895",0.76,0.1493,"DosdRvsM512",42,"osdr_2016"
"SCO5895",0.68,0.1493,"DosdRvsM512",36,"osdr_2016"
"SCO5895",0.57,0.1493,"DosdRvsM512",54,"osdr_2016"
"SCO5898",0.71,0.1665,"DosdRvsM512",24,"osdr_2016"
"SCO5898",0.46,0.1665,"DosdRvsM512",30,"osdr_2016"
"SCO5898",0.84,0.1665,"DosdRvsM512",42,"osdr_2016"
"SCO5898",0.82,0.1665,"DosdRvsM512",36,"osdr_2016"
"SCO5898",0.51,0.1665,"DosdRvsM512",54,"osdr_2016"
"SCO5907",1.16,0,"DosdRvsM512",24,"osdr_2016"
"SCO5907",6.33,0,"DosdRvsM512",30,"osdr_2016"
"SCO5907",2.34,0,"DosdRvsM512",42,"osdr_2016"
"SCO5907",1.54,0,"DosdRvsM512",36,"osdr_2016"
"SCO5907",4.23,0,"DosdRvsM512",54,"osdr_2016"
"SCO5918",1.86,0,"DosdRvsM512",24,"osdr_2016"
"SCO5918",2.57,0,"DosdRvsM512",30,"osdr_2016"
"SCO5918",1.51,0,"DosdRvsM512",42,"osdr_2016"
"SCO5918",2.89,0,"DosdRvsM512",36,"osdr_2016"
"SCO5918",1.98,0,"DosdRvsM512",54,"osdr_2016"
"SCO5919",2.84,6e-04,"DosdRvsM512",24,"osdr_2016"
"SCO5919",1.8,6e-04,"DosdRvsM512",30,"osdr_2016"
"SCO5919",1.25,6e-04,"DosdRvsM512",42,"osdr_2016"
"SCO5919",2.87,6e-04,"DosdRvsM512",36,"osdr_2016"
"SCO5919",1.39,6e-04,"DosdRvsM512",54,"osdr_2016"
"SCO5920",1.89,0.0014,"DosdRvsM512",24,"osdr_2016"
"SCO5920",1.58,0.0014,"DosdRvsM512",30,"osdr_2016"
"SCO5920",1.14,0.0014,"DosdRvsM512",42,"osdr_2016"
"SCO5920",3.44,0.0014,"DosdRvsM512",36,"osdr_2016"
"SCO5920",1.18,0.0014,"DosdRvsM512",54,"osdr_2016"
"SCO5921",0.58,0.1002,"DosdRvsM512",24,"osdr_2016"
"SCO5921",0.66,0.1002,"DosdRvsM512",30,"osdr_2016"
"SCO5921",0.66,0.1002,"DosdRvsM512",42,"osdr_2016"
"SCO5921",1.24,0.1002,"DosdRvsM512",36,"osdr_2016"
"SCO5921",0.49,0.1002,"DosdRvsM512",54,"osdr_2016"
"SCO5936",2.22,0.4964,"DosdRvsM512",24,"osdr_2016"
"SCO5936",0.97,0.4964,"DosdRvsM512",30,"osdr_2016"
"SCO5936",0.95,0.4964,"DosdRvsM512",42,"osdr_2016"
"SCO5936",1.27,0.4964,"DosdRvsM512",36,"osdr_2016"
"SCO5936",0.99,0.4964,"DosdRvsM512",54,"osdr_2016"
"SCO5955",0.49,1.2158,"DosdRvsM512",24,"osdr_2016"
"SCO5955",1.02,1.2158,"DosdRvsM512",30,"osdr_2016"
"SCO5955",1.08,1.2158,"DosdRvsM512",42,"osdr_2016"
"SCO5955",0.93,1.2158,"DosdRvsM512",36,"osdr_2016"
"SCO5955",1.19,1.2158,"DosdRvsM512",54,"osdr_2016"
"SCO5957",1.12,0.0824,"DosdRvsM512",24,"osdr_2016"
"SCO5957",2,0.0824,"DosdRvsM512",30,"osdr_2016"
"SCO5957",1.05,0.0824,"DosdRvsM512",42,"osdr_2016"
"SCO5957",0.91,0.0824,"DosdRvsM512",36,"osdr_2016"
"SCO5957",2.4,0.0824,"DosdRvsM512",54,"osdr_2016"
"SCO5961",0.59,0.1962,"DosdRvsM512",24,"osdr_2016"
"SCO5961",0.88,0.1962,"DosdRvsM512",30,"osdr_2016"
"SCO5961",0.78,0.1962,"DosdRvsM512",42,"osdr_2016"
"SCO5961",0.5,0.1962,"DosdRvsM512",36,"osdr_2016"
"SCO5961",0.94,0.1962,"DosdRvsM512",54,"osdr_2016"
"SCO5987",1.14,0.001,"DosdRvsM512",24,"osdr_2016"
"SCO5987",2.61,0.001,"DosdRvsM512",30,"osdr_2016"
"SCO5987",1.07,0.001,"DosdRvsM512",42,"osdr_2016"
"SCO5987",2.7,0.001,"DosdRvsM512",36,"osdr_2016"
"SCO5987",1.59,0.001,"DosdRvsM512",54,"osdr_2016"
"SCO5989",1.75,0.0058,"DosdRvsM512",24,"osdr_2016"
"SCO5989",2.28,0.0058,"DosdRvsM512",30,"osdr_2016"
"SCO5989",1.05,0.0058,"DosdRvsM512",42,"osdr_2016"
"SCO5989",2.01,0.0058,"DosdRvsM512",36,"osdr_2016"
"SCO5989",1.86,0.0058,"DosdRvsM512",54,"osdr_2016"
"SCO5990",2.6,0,"DosdRvsM512",24,"osdr_2016"
"SCO5990",4.21,0,"DosdRvsM512",30,"osdr_2016"
"SCO5990",1.21,0,"DosdRvsM512",42,"osdr_2016"
"SCO5990",3.69,0,"DosdRvsM512",36,"osdr_2016"
"SCO5990",2.83,0,"DosdRvsM512",54,"osdr_2016"
"SCO5995",0.48,0.3571,"DosdRvsM512",24,"osdr_2016"
"SCO5995",0.81,0.3571,"DosdRvsM512",30,"osdr_2016"
"SCO5995",0.83,0.3571,"DosdRvsM512",42,"osdr_2016"
"SCO5995",0.64,0.3571,"DosdRvsM512",36,"osdr_2016"
"SCO5995",0.77,0.3571,"DosdRvsM512",54,"osdr_2016"
"SCO6000",0.39,0.0789,"DosdRvsM512",24,"osdr_2016"
"SCO6000",0.74,0.0789,"DosdRvsM512",30,"osdr_2016"
"SCO6000",0.64,0.0789,"DosdRvsM512",42,"osdr_2016"
"SCO6000",0.75,0.0789,"DosdRvsM512",36,"osdr_2016"
"SCO6000",0.65,0.0789,"DosdRvsM512",54,"osdr_2016"
"SCO6001",0.48,0.5177,"DosdRvsM512",24,"osdr_2016"
"SCO6001",0.69,0.5177,"DosdRvsM512",30,"osdr_2016"
"SCO6001",0.82,0.5177,"DosdRvsM512",42,"osdr_2016"
"SCO6001",0.83,0.5177,"DosdRvsM512",36,"osdr_2016"
"SCO6001",0.95,0.5177,"DosdRvsM512",54,"osdr_2016"
"SCO6010",1.19,0.1038,"DosdRvsM512",24,"osdr_2016"
"SCO6010",1.76,0.1038,"DosdRvsM512",30,"osdr_2016"
"SCO6010",0.89,0.1038,"DosdRvsM512",42,"osdr_2016"
"SCO6010",2.06,0.1038,"DosdRvsM512",36,"osdr_2016"
"SCO6010",1.76,0.1038,"DosdRvsM512",54,"osdr_2016"
"SCO6014",0.91,0.0092,"DosdRvsM512",24,"osdr_2016"
"SCO6014",2.55,0.0092,"DosdRvsM512",30,"osdr_2016"
"SCO6014",0.93,0.0092,"DosdRvsM512",42,"osdr_2016"
"SCO6014",1.49,0.0092,"DosdRvsM512",36,"osdr_2016"
"SCO6014",2.55,0.0092,"DosdRvsM512",54,"osdr_2016"
"SCO6029",1.6,3e-04,"DosdRvsM512",24,"osdr_2016"
"SCO6029",3.82,3e-04,"DosdRvsM512",30,"osdr_2016"
"SCO6029",0.92,3e-04,"DosdRvsM512",42,"osdr_2016"
"SCO6029",2.12,3e-04,"DosdRvsM512",36,"osdr_2016"
"SCO6029",2.61,3e-04,"DosdRvsM512",54,"osdr_2016"
"SCO6045",0.93,0.0112,"DosdRvsM512",24,"osdr_2016"
"SCO6045",2.66,0.0112,"DosdRvsM512",30,"osdr_2016"
"SCO6045",1.2,0.0112,"DosdRvsM512",42,"osdr_2016"
"SCO6045",1.2,0.0112,"DosdRvsM512",36,"osdr_2016"
"SCO6045",2.2,0.0112,"DosdRvsM512",54,"osdr_2016"
"SCO6053",0.87,0.153,"DosdRvsM512",24,"osdr_2016"
"SCO6053",1.74,0.153,"DosdRvsM512",30,"osdr_2016"
"SCO6053",1.11,0.153,"DosdRvsM512",42,"osdr_2016"
"SCO6053",1.17,0.153,"DosdRvsM512",36,"osdr_2016"
"SCO6053",2.05,0.153,"DosdRvsM512",54,"osdr_2016"
"SCO6061",0.48,0.0125,"DosdRvsM512",24,"osdr_2016"
"SCO6061",0.42,0.0125,"DosdRvsM512",30,"osdr_2016"
"SCO6061",0.66,0.0125,"DosdRvsM512",42,"osdr_2016"
"SCO6061",0.68,0.0125,"DosdRvsM512",36,"osdr_2016"
"SCO6061",0.46,0.0125,"DosdRvsM512",54,"osdr_2016"
"SCO6067",0.38,0.543,"DosdRvsM512",24,"osdr_2016"
"SCO6067",0.86,0.543,"DosdRvsM512",30,"osdr_2016"
"SCO6067",0.64,0.543,"DosdRvsM512",42,"osdr_2016"
"SCO6067",1.4,0.543,"DosdRvsM512",36,"osdr_2016"
"SCO6067",1.73,0.543,"DosdRvsM512",54,"osdr_2016"
"SCO6079",0.43,0.1825,"DosdRvsM512",24,"osdr_2016"
"SCO6079",0.75,0.1825,"DosdRvsM512",30,"osdr_2016"
"SCO6079",0.89,0.1825,"DosdRvsM512",42,"osdr_2016"
"SCO6079",0.71,0.1825,"DosdRvsM512",36,"osdr_2016"
"SCO6079",0.6,0.1825,"DosdRvsM512",54,"osdr_2016"
"SCO6102",0.54,0.0199,"DosdRvsM512",24,"osdr_2016"
"SCO6102",0.56,0.0199,"DosdRvsM512",30,"osdr_2016"
"SCO6102",0.67,0.0199,"DosdRvsM512",42,"osdr_2016"
"SCO6102",0.44,0.0199,"DosdRvsM512",36,"osdr_2016"
"SCO6102",0.57,0.0199,"DosdRvsM512",54,"osdr_2016"
"SCO6124",0.99,0.0335,"DosdRvsM512",24,"osdr_2016"
"SCO6124",1.4,0.0335,"DosdRvsM512",30,"osdr_2016"
"SCO6124",0.67,0.0335,"DosdRvsM512",42,"osdr_2016"
"SCO6124",3.01,0.0335,"DosdRvsM512",36,"osdr_2016"
"SCO6124",1.38,0.0335,"DosdRvsM512",54,"osdr_2016"
"SCO6126",0.78,0.5584,"DosdRvsM512",24,"osdr_2016"
"SCO6126",1.36,0.5584,"DosdRvsM512",30,"osdr_2016"
"SCO6126",0.84,0.5584,"DosdRvsM512",42,"osdr_2016"
"SCO6126",2,0.5584,"DosdRvsM512",36,"osdr_2016"
"SCO6126",1.39,0.5584,"DosdRvsM512",54,"osdr_2016"
"SCO6149",1.13,0.0348,"DosdRvsM512",24,"osdr_2016"
"SCO6149",2.12,0.0348,"DosdRvsM512",30,"osdr_2016"
"SCO6149",0.87,0.0348,"DosdRvsM512",42,"osdr_2016"
"SCO6149",1.49,0.0348,"DosdRvsM512",36,"osdr_2016"
"SCO6149",1.33,0.0348,"DosdRvsM512",54,"osdr_2016"
"SCO6158",0.44,1.1132,"DosdRvsM512",24,"osdr_2016"
"SCO6158",1.21,1.1132,"DosdRvsM512",30,"osdr_2016"
"SCO6158",1.62,1.1132,"DosdRvsM512",42,"osdr_2016"
"SCO6158",0.84,1.1132,"DosdRvsM512",36,"osdr_2016"
"SCO6158",1.2,1.1132,"DosdRvsM512",54,"osdr_2016"
"SCO6162",0.64,0.0867,"DosdRvsM512",24,"osdr_2016"
"SCO6162",0.46,0.0867,"DosdRvsM512",30,"osdr_2016"
"SCO6162",0.86,0.0867,"DosdRvsM512",42,"osdr_2016"
"SCO6162",0.72,0.0867,"DosdRvsM512",36,"osdr_2016"
"SCO6162",0.45,0.0867,"DosdRvsM512",54,"osdr_2016"
"SCO6164",0.26,0,"DosdRvsM512",24,"osdr_2016"
"SCO6164",0.17,0,"DosdRvsM512",30,"osdr_2016"
"SCO6164",1.25,0,"DosdRvsM512",42,"osdr_2016"
"SCO6164",0.23,0,"DosdRvsM512",36,"osdr_2016"
"SCO6164",0.17,0,"DosdRvsM512",54,"osdr_2016"
"SCO6165",0.53,0.0168,"DosdRvsM512",24,"osdr_2016"
"SCO6165",0.34,0.0168,"DosdRvsM512",30,"osdr_2016"
"SCO6165",1.04,0.0168,"DosdRvsM512",42,"osdr_2016"
"SCO6165",0.41,0.0168,"DosdRvsM512",36,"osdr_2016"
"SCO6165",0.38,0.0168,"DosdRvsM512",54,"osdr_2016"
"SCO6166",0.6,0.2028,"DosdRvsM512",24,"osdr_2016"
"SCO6166",0.49,0.2028,"DosdRvsM512",30,"osdr_2016"
"SCO6166",1.04,0.2028,"DosdRvsM512",42,"osdr_2016"
"SCO6166",0.71,0.2028,"DosdRvsM512",36,"osdr_2016"
"SCO6166",0.61,0.2028,"DosdRvsM512",54,"osdr_2016"
"SCO6197",0.37,0,"DosdRvsM512",24,"osdr_2016"
"SCO6197",0.22,0,"DosdRvsM512",30,"osdr_2016"
"SCO6197",0.63,0,"DosdRvsM512",42,"osdr_2016"
"SCO6197",0.41,0,"DosdRvsM512",36,"osdr_2016"
"SCO6197",0.21,0,"DosdRvsM512",54,"osdr_2016"
"SCO6202",1.33,0.0299,"DosdRvsM512",24,"osdr_2016"
"SCO6202",2.57,0.0299,"DosdRvsM512",30,"osdr_2016"
"SCO6202",1.17,0.0299,"DosdRvsM512",42,"osdr_2016"
"SCO6202",1.22,0.0299,"DosdRvsM512",36,"osdr_2016"
"SCO6202",2.12,0.0299,"DosdRvsM512",54,"osdr_2016"
"SCO6207",0.44,0.8833,"DosdRvsM512",24,"osdr_2016"
"SCO6207",0.78,0.8833,"DosdRvsM512",30,"osdr_2016"
"SCO6207",1.19,0.8833,"DosdRvsM512",42,"osdr_2016"
"SCO6207",0.87,0.8833,"DosdRvsM512",36,"osdr_2016"
"SCO6207",1.39,0.8833,"DosdRvsM512",54,"osdr_2016"
"SCO6241",3.57,0.005,"DosdRvsM512",24,"osdr_2016"
"SCO6241",1.27,0.005,"DosdRvsM512",30,"osdr_2016"
"SCO6241",2,0.005,"DosdRvsM512",42,"osdr_2016"
"SCO6241",1.27,0.005,"DosdRvsM512",36,"osdr_2016"
"SCO6241",1.36,0.005,"DosdRvsM512",54,"osdr_2016"
"SCO6265",0.68,0.0719,"DosdRvsM512",24,"osdr_2016"
"SCO6265",0.45,0.0719,"DosdRvsM512",30,"osdr_2016"
"SCO6265",0.71,0.0719,"DosdRvsM512",42,"osdr_2016"
"SCO6265",1.23,0.0719,"DosdRvsM512",36,"osdr_2016"
"SCO6265",0.38,0.0719,"DosdRvsM512",54,"osdr_2016"
"SCO6276",0.53,0.0107,"DosdRvsM512",24,"osdr_2016"
"SCO6276",0.58,0.0107,"DosdRvsM512",30,"osdr_2016"
"SCO6276",0.57,0.0107,"DosdRvsM512",42,"osdr_2016"
"SCO6276",0.58,0.0107,"DosdRvsM512",36,"osdr_2016"
"SCO6276",0.32,0.0107,"DosdRvsM512",54,"osdr_2016"
"SCO6277",0.74,0.6336,"DosdRvsM512",24,"osdr_2016"
"SCO6277",0.96,0.6336,"DosdRvsM512",30,"osdr_2016"
"SCO6277",0.79,0.6336,"DosdRvsM512",42,"osdr_2016"
"SCO6277",1.03,0.6336,"DosdRvsM512",36,"osdr_2016"
"SCO6277",0.47,0.6336,"DosdRvsM512",54,"osdr_2016"
"SCO6279",0.54,0.2825,"DosdRvsM512",24,"osdr_2016"
"SCO6279",0.95,0.2825,"DosdRvsM512",30,"osdr_2016"
"SCO6279",1.58,0.2825,"DosdRvsM512",42,"osdr_2016"
"SCO6279",0.7,0.2825,"DosdRvsM512",36,"osdr_2016"
"SCO6279",0.5,0.2825,"DosdRvsM512",54,"osdr_2016"
"SCO6282",0.26,0.003,"DosdRvsM512",24,"osdr_2016"
"SCO6282",0.57,0.003,"DosdRvsM512",30,"osdr_2016"
"SCO6282",0.85,0.003,"DosdRvsM512",42,"osdr_2016"
"SCO6282",0.4,0.003,"DosdRvsM512",36,"osdr_2016"
"SCO6282",0.23,0.003,"DosdRvsM512",54,"osdr_2016"
"SCO6283",0.65,0.3852,"DosdRvsM512",24,"osdr_2016"
"SCO6283",0.78,0.3852,"DosdRvsM512",30,"osdr_2016"
"SCO6283",1.19,0.3852,"DosdRvsM512",42,"osdr_2016"
"SCO6283",0.78,0.3852,"DosdRvsM512",36,"osdr_2016"
"SCO6283",0.47,0.3852,"DosdRvsM512",54,"osdr_2016"
"SCO6318",1,0.1297,"DosdRvsM512",24,"osdr_2016"
"SCO6318",2.06,0.1297,"DosdRvsM512",30,"osdr_2016"
"SCO6318",0.98,0.1297,"DosdRvsM512",42,"osdr_2016"
"SCO6318",1,0.1297,"DosdRvsM512",36,"osdr_2016"
"SCO6318",1.83,0.1297,"DosdRvsM512",54,"osdr_2016"
"SCO6323",0.6,0.0344,"DosdRvsM512",24,"osdr_2016"
"SCO6323",0.45,0.0344,"DosdRvsM512",30,"osdr_2016"
"SCO6323",0.73,0.0344,"DosdRvsM512",42,"osdr_2016"
"SCO6323",0.58,0.0344,"DosdRvsM512",36,"osdr_2016"
"SCO6323",0.5,0.0344,"DosdRvsM512",54,"osdr_2016"
"SCO6324",1.35,0,"DosdRvsM512",24,"osdr_2016"
"SCO6324",3.24,0,"DosdRvsM512",30,"osdr_2016"
"SCO6324",0.99,0,"DosdRvsM512",42,"osdr_2016"
"SCO6324",2.41,0,"DosdRvsM512",36,"osdr_2016"
"SCO6324",2.64,0,"DosdRvsM512",54,"osdr_2016"
"SCO6332",0.87,7e-04,"DosdRvsM512",24,"osdr_2016"
"SCO6332",2.07,7e-04,"DosdRvsM512",30,"osdr_2016"
"SCO6332",1.58,7e-04,"DosdRvsM512",42,"osdr_2016"
"SCO6332",0.75,7e-04,"DosdRvsM512",36,"osdr_2016"
"SCO6332",3.85,7e-04,"DosdRvsM512",54,"osdr_2016"
"SCO6373",1.02,0.2021,"DosdRvsM512",24,"osdr_2016"
"SCO6373",1.64,0.2021,"DosdRvsM512",30,"osdr_2016"
"SCO6373",0.9,0.2021,"DosdRvsM512",42,"osdr_2016"
"SCO6373",1.28,0.2021,"DosdRvsM512",36,"osdr_2016"
"SCO6373",2.05,0.2021,"DosdRvsM512",54,"osdr_2016"
"SCO6377",1.48,0.0072,"DosdRvsM512",24,"osdr_2016"
"SCO6377",1.88,0.0072,"DosdRvsM512",30,"osdr_2016"
"SCO6377",0.94,0.0072,"DosdRvsM512",42,"osdr_2016"
"SCO6377",1.99,0.0072,"DosdRvsM512",36,"osdr_2016"
"SCO6377",2.43,0.0072,"DosdRvsM512",54,"osdr_2016"
"SCO6388",2.13,0.5151,"DosdRvsM512",24,"osdr_2016"
"SCO6388",1.21,0.5151,"DosdRvsM512",30,"osdr_2016"
"SCO6388",0.75,0.5151,"DosdRvsM512",42,"osdr_2016"
"SCO6388",0.94,0.5151,"DosdRvsM512",36,"osdr_2016"
"SCO6388",1.37,0.5151,"DosdRvsM512",54,"osdr_2016"
"SCO6389",0.79,0.0597,"DosdRvsM512",24,"osdr_2016"
"SCO6389",2.12,0.0597,"DosdRvsM512",30,"osdr_2016"
"SCO6389",1.17,0.0597,"DosdRvsM512",42,"osdr_2016"
"SCO6389",0.95,0.0597,"DosdRvsM512",36,"osdr_2016"
"SCO6389",1.99,0.0597,"DosdRvsM512",54,"osdr_2016"
"SCO6429",0.66,0.0197,"DosdRvsM512",24,"osdr_2016"
"SCO6429",0.34,0.0197,"DosdRvsM512",30,"osdr_2016"
"SCO6429",0.82,0.0197,"DosdRvsM512",42,"osdr_2016"
"SCO6429",0.51,0.0197,"DosdRvsM512",36,"osdr_2016"
"SCO6429",0.41,0.0197,"DosdRvsM512",54,"osdr_2016"
"SCO6433",1.27,0.0108,"DosdRvsM512",24,"osdr_2016"
"SCO6433",0.25,0.0108,"DosdRvsM512",30,"osdr_2016"
"SCO6433",0.73,0.0108,"DosdRvsM512",42,"osdr_2016"
"SCO6433",0.71,0.0108,"DosdRvsM512",36,"osdr_2016"
"SCO6433",0.27,0.0108,"DosdRvsM512",54,"osdr_2016"
"SCO6434",1.15,0.143,"DosdRvsM512",24,"osdr_2016"
"SCO6434",0.46,0.143,"DosdRvsM512",30,"osdr_2016"
"SCO6434",0.75,0.143,"DosdRvsM512",42,"osdr_2016"
"SCO6434",0.69,0.143,"DosdRvsM512",36,"osdr_2016"
"SCO6434",0.48,0.143,"DosdRvsM512",54,"osdr_2016"
"SCO6451",0.79,0.2952,"DosdRvsM512",24,"osdr_2016"
"SCO6451",0.61,0.2952,"DosdRvsM512",30,"osdr_2016"
"SCO6451",1.12,0.2952,"DosdRvsM512",42,"osdr_2016"
"SCO6451",0.49,0.2952,"DosdRvsM512",36,"osdr_2016"
"SCO6451",0.7,0.2952,"DosdRvsM512",54,"osdr_2016"
"SCO6452",0.83,0.1249,"DosdRvsM512",24,"osdr_2016"
"SCO6452",0.51,0.1249,"DosdRvsM512",30,"osdr_2016"
"SCO6452",0.92,0.1249,"DosdRvsM512",42,"osdr_2016"
"SCO6452",0.57,0.1249,"DosdRvsM512",36,"osdr_2016"
"SCO6452",0.48,0.1249,"DosdRvsM512",54,"osdr_2016"
"SCO6516",1.03,0.0096,"DosdRvsM512",24,"osdr_2016"
"SCO6516",2.14,0.0096,"DosdRvsM512",30,"osdr_2016"
