"gene","logFC","FDR","add_variable","data_name","time"
"SCO7602",-1.083,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7602",-0.67,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7602",-0.382,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4386",-0.304,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4386",-0.39,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4386",-0.383,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5239",-0.526,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5239",-0.676,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5239",-0.383,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3057",-0.552,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3057",-0.91,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3057",-0.383,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2173",-0.361,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2173",-0.588,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2173",-0.386,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1761",-0.286,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1761",-0.47,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1761",-0.387,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0814",-0.512,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0814",-0.531,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0814",-0.387,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2184",-0.31,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2184",-0.468,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2184",-0.389,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6258",-0.455,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6258",-0.621,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6258",-0.389,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7517",-0.21,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7517",-0.216,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7517",-0.391,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5034",0.266,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5034",-0.201,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5034",-0.392,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6491",-0.548,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6491",-0.411,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6491",-0.393,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2316",-0.419,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2316",-0.236,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2316",-0.394,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0697",-0.424,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0697",-0.561,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0697",-0.395,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6810",-0.894,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6810",-1.369,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6810",-0.398,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1132",-0.347,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1132",-0.234,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1132",-0.401,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6055",-1.022,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6055",-0.587,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6055",-0.401,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3769",-0.346,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3769",-0.438,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3769",-0.403,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4680",-0.488,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4680",-0.629,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4680",-0.403,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1859",-0.392,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1859",-0.507,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1859",-0.404,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2933",-0.456,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2933",-0.56,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2933",-0.406,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1074",0.389,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1074",-0.374,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1074",-0.407,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3277",-0.749,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3277",-0.265,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3277",-0.409,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4825",0.312,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4825",-0.277,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4825",-0.409,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4197",-0.465,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4197",-0.466,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4197",-0.41,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1587",-0.339,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1587",-0.473,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1587",-0.411,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6135",-0.285,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6135",-0.487,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6135",-0.413,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1139",-0.41,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1139",-0.49,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1139",-0.413,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1475",-0.842,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1475",-0.491,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1475",-0.415,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5763",-0.391,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5763",-0.377,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5763",-0.416,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5252",0.565,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5252",-0.564,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5252",-0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4315",-0.522,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4315",-0.588,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4315",-0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3873",-0.729,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3873",-0.759,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3873",-0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0247",0.541,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0247",-0.771,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0247",-0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0306",-0.42,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0306",-0.542,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0306",-0.421,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2178",0.547,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2178",-0.454,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2178",-0.424,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1286",-0.454,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1286",-0.271,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1286",-0.425,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5025",-0.501,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5025",-0.402,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5025",-0.427,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6054",-0.327,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6054",-0.41,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6054",-0.428,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5687",-0.522,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5687",-0.505,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5687",-0.43,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0365",-0.459,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0365",-0.565,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0365",-0.43,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6288",-0.566,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6288",-0.739,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6288",-0.432,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6802",0.478,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6802",-0.465,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6802",-0.433,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5378",-0.385,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5378",-0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5378",-0.433,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6138",-0.45,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6138",-0.437,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6138",-0.436,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3684",-0.733,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3684",-0.708,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3684",-0.437,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7376",-0.361,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7376",-0.721,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7376",-0.438,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5509",-0.343,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5509",-0.562,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5509",-0.439,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2399",-0.364,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2399",-0.452,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2399",-0.444,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3303",-0.382,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3303",-0.444,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3303",-0.445,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1864",-0.959,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1864",-0.541,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1864",-0.446,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6866",-0.557,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6866",-0.593,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6866",-0.447,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3331",-0.417,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3331",-0.47,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3331",-0.448,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2576",-0.299,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2576",-0.542,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2576",-0.449,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3332",0.634,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3332",-0.475,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3332",-0.45,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3315",-0.466,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3315",-0.246,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3315",-0.451,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5449",-0.24,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5449",-0.496,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5449",-0.452,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3075",-0.875,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3075",-0.449,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3075",-0.455,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1190",-0.51,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1190",-0.438,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1190",-0.456,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3168",-0.525,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3168",-0.476,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3168",-0.457,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1147",-0.762,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1147",-0.489,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1147",-0.457,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2756",-0.404,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2756",-0.578,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2756",-0.458,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1671",-1.175,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1671",-0.702,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1671",-0.464,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1225",-1.27,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1225",-1.019,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1225",-0.467,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5607",0.528,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5607",-0.406,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5607",-0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1509",-0.769,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1509",-0.544,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1509",-0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1818",-0.303,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1818",-0.334,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1818",-0.47,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1099",-0.514,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1099",-0.457,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1099",-0.472,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6420",-0.502,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6420",-0.555,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6420",-0.472,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4083",-0.529,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4083",-0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4083",-0.473,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3383",-0.531,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3383",-0.65,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3383",-0.475,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7496",-0.487,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7496",-0.516,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7496",-0.476,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0606",-0.545,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0606",-0.528,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0606",-0.476,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6703",-0.546,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6703",-0.427,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6703",-0.477,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0123",-0.446,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0123",-0.526,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0123",-0.477,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5139",-0.468,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5139",-0.339,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5139",-0.479,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4374",-0.7,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4374",-0.388,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4374",-0.479,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4551",0.348,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4551",-0.504,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4551",-0.481,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7013",-0.527,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7013",0.857,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7013",-0.482,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6854",-0.532,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6854",-0.521,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6854",-0.484,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2266",0.445,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2266",-0.403,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2266",-0.485,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3640",-0.499,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3640",-0.572,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3640",-0.485,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4264",-0.858,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4264",-0.79,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4264",-0.485,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3432",-0.467,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3432",-0.484,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3432",-0.486,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4608",-0.282,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4608",-0.204,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4608",-0.487,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3669",-1.428,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3669",-0.648,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3669",-0.488,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5816",-0.528,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5816",-0.464,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5816",-0.489,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3100",-0.567,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3100",-0.594,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3100",-0.489,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7625",-0.416,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7625",-0.595,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7625",-0.489,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4548",-0.414,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4548",-0.357,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4548",-0.49,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2861",0.518,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2861",-0.737,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2861",-0.49,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1788",-0.782,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1788",-0.59,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1788",-0.491,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5450",-0.279,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5450",-0.394,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5450",-0.492,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2191",0.882,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2191",-0.373,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2191",-0.493,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4312",-0.34,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4312",-0.463,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4312",-0.496,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6319",-0.28,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6319",-0.603,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6319",-0.496,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6232",-0.636,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6232",-0.572,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6232",-0.501,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0912",0.619,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0912",-0.467,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0912",-0.503,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6506",-0.546,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6506",-0.952,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6506",-0.504,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5549",-0.298,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5549",-0.559,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5549",-0.505,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4021",-0.598,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4021",-0.483,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4021",-0.509,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2546",-0.189,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2546",-0.626,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2546",-0.509,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1549",-0.309,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1549",-0.339,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1549",-0.51,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2254",-0.663,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2254",-0.626,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2254",-0.51,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5448",-0.233,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5448",-0.482,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5448",-0.512,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1210",0.486,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1210",-0.467,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1210",-0.513,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4846",-0.29,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4846",-0.603,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4846",-0.513,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4368",-0.635,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4368",-0.465,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4368",-0.514,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1872",-0.611,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1872",-0.511,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1872",-0.515,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1336",-0.469,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1336",-0.484,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1336",-0.518,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2484",1.107,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2484",-0.423,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2484",-0.519,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
